Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
-----------------------------------------------
                0.00    0.00       2/2           load_obj_file (obj_parser.c:567 @ 9ce2) [5105]
[618]    0.0    0.00    0.00       2         obj_parser_parse_mtl_libs (obj_parser.c:494 @ 99f0) [618]
-----------------------------------------------
                0.00    0.00       1/1           cleanup_exit (cleanup.c:44 @ e9e2) [1021]
[619]    0.0    0.00    0.00       1         clean_mlx (cleanup.c:4 @ e8c0) [619]
-----------------------------------------------
                0.00    0.00       1/1           mlx_key_callback (mlx_keys.c:28 @ 126d8) [6387]
[620]    0.0    0.00    0.00       1         cleanup_exit (cleanup.c:31 @ e960) [620]
-----------------------------------------------
                0.00    0.00       1/1           menu_handler (menu_public.c:41 @ e05d) [5957]
[621]    0.0    0.00    0.00       1         close_menu (menu_open_close.c:19 @ de10) [621]
-----------------------------------------------
                0.00    0.00       1/1           clean_mlx (cleanup.c:5 @ e8d6) [990]
[622]    0.0    0.00    0.00       1         free_fps_digit_textures (fps.c:57 @ 3d80) [622]
-----------------------------------------------
                0.00    0.00       1/1           cleanup_exit (cleanup.c:44 @ e9e2) [1021]
[623]    0.0    0.00    0.00       1         free_menu (menu_public.c:19 @ dfa0) [623]
-----------------------------------------------
                0.00    0.00       1/1           init_main (init.c:59 @ e5ad) [3662]
[624]    0.0    0.00    0.00       1         get_fps_digit_texture (fps.c:35 @ 3cf0) [624]
-----------------------------------------------
                0.00    0.00       1/1           main (main.c:261 @ 2b3f) [5858]
[625]    0.0    0.00    0.00       1         init_hooks (init.c:66 @ e650) [625]
-----------------------------------------------
                0.00    0.00       1/1           main (main.c:258 @ 2b2f) [5856]
[626]    0.0    0.00    0.00       1         init_main (init.c:47 @ e4b0) [626]
-----------------------------------------------
                0.00    0.00       1/1           init_settings (init.c:31 @ e5dd) [3717]
[627]    0.0    0.00    0.00       1         init_menu (menu_public.c:49 @ e090) [627]
-----------------------------------------------
                0.00    0.00       1/1           main (main.c:261 @ 2b3f) [5858]
[628]    0.0    0.00    0.00       1         init_menu_widgets (init.c:76 @ e6f0) [628]
-----------------------------------------------
                0.00    0.00       1/1           parse_mtl (obj_parser.c:431 @ 94ae) [7214]
[629]    0.0    0.00    0.00       1         mtl_len (obj_parser.c:364 @ 9300) [629]
-----------------------------------------------
                0.00    0.00       1/1           obj_parser_parse_mtl_libs (obj_parser.c:517 @ 9acf) [6989]
[630]    0.0    0.00    0.00       1         parse_mtl (obj_parser.c:421 @ 9480) [630]
                0.00    0.00       1/8           ft_strjoin (ft_strjoin.c:16 @ f040) [602]
-----------------------------------------------
                0.00    0.00       1/1           init_main (init.c:48 @ e4df) [3656]
[631]    0.0    0.00    0.00       1         reset_camera (utils1.c:18 @ 7840) [631]
-----------------------------------------------
                0.00    0.00       1/1           init_menu (menu_public.c:56 @ e10b) [3685]
[632]    0.0    0.00    0.00       1         reset_pixel_buffer (utils1.c:42 @ 79a0) [632]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2024 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [143] _init                  [53] fill_triangle_color (fill_triangle2.c:204 @ bc90) [12] inner_loop (fill_triangle.c:148 @ b538)
 [605] add_menu_widget (menu_public.c:61 @ e130) [140] fill_triangle_color (fill_triangle2.c:205 @ bc96) [37] inner_loop (fill_triangle.c:150 @ b53f)
 [609] add_obj_file_meshes (main.c:193 @ 3800) [148] fill_triangle_color (fill_triangle2.c:207 @ bc9b) [67] inner_loop (fill_triangle.c:141 @ b542)
 [596] add_vec3 (vec3.c:213 @ 64d0) [217] fill_triangle_color (fill_triangle2.c:208 @ bc9e) [44] inner_loop (fill_triangle.c:142 @ b545)
 [154] advanceBits (lodepng.c:568 @ 1554b) [246] fill_triangle_color (fill_triangle2.c:207 @ bca2) [57] inner_loop (fill_triangle.c:150 @ b548)
 [239] advanceBits (lodepng.c:569 @ 15557) [149] fill_triangle_color (fill_triangle2.c:208 @ bca5) [106] inner_loop (fill_triangle.c:141 @ b54c)
 [328] advanceBits (lodepng.c:570 @ 1556f) [247] fill_triangle_color (fill_triangle2.c:209 @ bcaa) [36] inner_loop (fill_triangle.c:142 @ b550)
 [442] advanceBits (lodepng.c:571 @ 15586) [126] fill_triangle_color (fill_triangle2.c:197 @ bcae) [11] inner_loop (fill_triangle.c:151 @ b555)
 [327] append_buffer (get_next_line_utils.c:105 @ 10280) [553] fill_triangle_texture (fill_triangle.c:185 @ ac60) [32] inner_loop (fill_triangle.c:148 @ b55f)
 [261] append_buffer (get_next_line_utils.c:114 @ 104c5) [471] fill_triangle_texture (fill_triangle.c:197 @ ac97) [6] inner_loop (fill_triangle.c:151 @ b563)
 [443] append_buffer (get_next_line_utils.c:124 @ 10552) [472] fill_triangle_texture (fill_triangle.c:208 @ ac9b) [10] inner_loop (fill_triangle.c:149 @ b566)
 [444] append_buffer (get_next_line_utils.c:127 @ 10556) [473] fill_triangle_texture (fill_triangle.c:198 @ aca8) [2] inner_loop (fill_triangle.c:150 @ b570)
 [329] append_next_sub (ft_split.c:57 @ f605) [474] fill_triangle_texture (fill_triangle.c:208 @ acab) [13] inner_loop (fill_triangle.c:151 @ b576)
 [330] append_next_sub (ft_split.c:59 @ f625) [379] fill_triangle_texture (fill_triangle.c:212 @ acb0) [74] inner_loop (fill_triangle.c:154 @ b57b)
 [610] arr_append (arr_append.c:20 @ fd00) [380] fill_triangle_texture (fill_triangle.c:327 @ ad2b) [83] inner_loop (fill_triangle.c:154 @ b581)
 [173] call_clipping_xy (clipping_xy.c:250 @ cb30) [381] fill_triangle_texture (fill_triangle.c:231 @ ae31) [107] inner_loop (fill_triangle.c:155 @ b584)
 [262] call_clipping_xy (clipping_xy.c:262 @ d0a0) [382] fill_triangle_texture (fill_triangle.c:234 @ aeda) [56] inner_loop (fill_triangle.c:156 @ b588)
 [205] call_clipping_xy (clipping_xy.c:268 @ d1b8) [383] fill_triangle_texture (fill_triangle.c:239 @ aef9) [91] inner_loop (fill_triangle.c:157 @ b58c)
 [619] clean_mlx (cleanup.c:4 @ e8c0) [218] fill_triangle_texture (fill_triangle.c:237 @ aefd) [71] inner_loop (fill_triangle.c:156 @ b591)
 [561] cleanup (get_next_line_utils.c:16 @ fdf0) [160] fill_triangle_texture (fill_triangle.c:239 @ af0d) [38] inner_loop (fill_triangle.c:159 @ b596)
 [620] cleanup_exit (cleanup.c:31 @ e960) [384] fill_triangle_texture (fill_triangle.c:248 @ af22) [42] inner_loop (fill_triangle.c:158 @ b59f)
 [331] clipp_loop (clipping_xy.c:241 @ ccb6) [150] fill_triangle_texture (fill_triangle.c:241 @ af42) [9] inner_loop (fill_triangle.c:158 @ b5b7)
 [332] clipping_xy (clipping_xy.c:176 @ cc9c) [178] fill_triangle_texture (fill_triangle.c:250 @ af61) [34] inner_loop (fill_triangle.c:168 @ b5be)
 [445] clipping_xy (clipping_xy.c:181 @ cd5e) [385] fill_triangle_texture (fill_triangle.c:257 @ af69) [100] inner_loop (fill_triangle.c:137 @ b5c2)
 [333] clipping_xy (clipping_xy.c:196 @ cdb4) [475] fill_triangle_texture (fill_triangle.c:257 @ af75) [108] inner_loop (fill_triangle.c:169 @ b5c5)
 [446] clipping_xy (clipping_xy.c:204 @ ce75) [476] fill_triangle_texture (fill_triangle.c:254 @ af77) [45] inner_loop (fill_triangle.c:163 @ b5c8)
 [447] clipping_xy (clipping_xy.c:203 @ ce7e) [133] fill_triangle_texture (fill_triangle.c:259 @ af7e) [46] inner_loop (fill_triangle.c:168 @ b5cc)
 [123] clipping_z_near (clipping_z.c:126 @ c490) [94] fill_triangle_texture (fill_triangle.c:267 @ b07c) [48] inner_loop (fill_triangle.c:169 @ b5d1)
 [263] clipping_z_near (clipping_z.c:126 @ c4c5) [308] fill_triangle_texture (fill_triangle.c:231 @ b08e) [113] inner_loop (fill_triangle.c:137 @ b5d6)
 [264] clipping_z_near (clipping_z.c:126 @ c4d9) [477] fill_triangle_texture (fill_triangle.c:254 @ b0a0) [407] inner_loop (fill_triangle.c:149 @ b5fe)
 [448] clipping_z_near (clipping_z.c:136 @ c4df) [85] fill_triangle_texture (fill_triangle.c:259 @ b0ab) [598] is_buffer_all_zeros (ft_realloc_copy_until_zeroed.c:16 @ fb90)
 [449] clipping_z_near (clipping_z.c:137 @ c4e6) [386] fill_triangle_texture (fill_triangle.c:282 @ b2d0) [595] key_hook (key_handlers.c:113 @ d670)
 [450] clipping_z_near (clipping_z.c:137 @ c509) [179] fill_triangle_texture (fill_triangle.c:286 @ b2e4) [568] line_zplane_intersection (clipping_z.c:39 @ bd10)
 [451] clipping_z_near (clipping_z.c:136 @ c512) [387] fill_triangle_texture (fill_triangle.c:287 @ b2f1) [613] load_obj_file (obj_parser.c:540 @ 9b90)
 [334] clipping_z_near (clipping_z.c:137 @ c525) [388] fill_triangle_texture (fill_triangle.c:293 @ b2fb) [72] load_pixel_from_mlx_texture (fill_triangle.c:66 @ b014)
 [206] clipping_z_near (clipping_z.c:142 @ c536) [389] fill_triangle_texture (fill_triangle.c:293 @ b321) [87] load_pixel_from_mlx_texture (fill_triangle.c:66 @ b02a)
 [207] clipping_z_near (clipping_z.c:193 @ c55e) [219] fill_triangle_texture (fill_triangle.c:294 @ b348) [60] load_pixel_from_mlx_texture (fill_triangle.c:66 @ b032)
 [335] clipping_z_near (clipping_z.c:149 @ c735) [180] fill_triangle_texture (fill_triangle.c:294 @ b351) [7] load_pixel_from_mlx_texture (fill_triangle.c:66 @ b038)
 [621] close_menu (menu_open_close.c:19 @ de10) [181] fill_triangle_texture (fill_triangle.c:293 @ b35f) [151] load_pixel_from_mlx_texture (fill_triangle.c:66 @ b57e)
 [336] count_inside_points (clipping_xy.c:156 @ cbc6) [182] fill_triangle_texture (fill_triangle.c:294 @ b363) [3] load_pixel_from_mlx_texture (fill_triangle.c:66 @ b5a9)
 [452] count_inside_points (clipping_xy.c:162 @ cbd0) [390] fill_triangle_texture (fill_triangle.c:294 @ b37d) [494] lodepng_convert_rgb (lodepng.c:3924 @ 1bb5c)
 [453] count_inside_points (clipping_xy.c:158 @ cbd3) [220] fill_triangle_texture (fill_triangle.c:308 @ b385) [408] lodepng_crc32 (lodepng.c:2662 @ 176c5)
 [337] count_inside_points (clipping_xy.c:156 @ cbe3) [276] fill_triangle_texture (fill_triangle.c:315 @ b38d) [409] lodepng_crc32 (lodepng.c:2662 @ 17718)
 [338] count_inside_points (clipping_xy.c:162 @ cc02) [391] fill_triangle_texture (fill_triangle.c:324 @ b48c) [284] lodepng_crc32 (lodepng.c:2667 @ 1779b)
 [299] count_inside_points (clipping_xy.c:156 @ cc59) [161] fill_triangle_texture (fill_triangle.c:325 @ b490) [319] lodepng_free (lodepng.c:91 @ 14917)
 [454] count_inside_points (clipping_xy.c:158 @ cc62) [392] fill_triangle_texture (fill_triangle.c:280 @ b4a2) [254] lodepng_memcpy (lodepng.c:121 @ 1491a)
 [208] count_inside_points (clipping_xy.c:162 @ cc74) [622] free_fps_digit_textures (fps.c:57 @ 3d80) [25] lodepng_memcpy (lodepng.c:123 @ 1492e)
 [209] count_inside_points (clipping_xy.c:156 @ ccf7) [623] free_menu (menu_public.c:19 @ dfa0) [227] lodepng_memcpy (lodepng.c:124 @ 14962)
 [339] count_inside_points (clipping_xy.c:156 @ cd27) [557] ft_atoi (ft_atoi.c:23 @ ef40) [410] lodepng_memset (lodepng.c:127 @ 14966)
 [455] count_inside_points (clipping_xy.c:157 @ cd37) [573] ft_bzero (ft_bzero.c:16 @ eae0) [26] lodepng_memset (lodepng.c:129 @ 14979)
 [340] count_inside_points (clipping_xy.c:156 @ cd42) [554] ft_calloc (ft_calloc.c:16 @ efe0) [614] make_mesh_render_rdy (init.c:86 @ e790)
 [341] count_inside_points (clipping_xy.c:157 @ cd52) [607] ft_free (ft_free.c:16 @ fdc0) [576] mat4x4_mult_mat4x4 (matrix_mult.c:27 @ a620)
 [342] count_inside_points (clipping_xy.c:160 @ cec0) [559] ft_free_2darr (ft_free_2darr.c:16 @ fca0) [580] matrix_look_at (init_matrix.c:219 @ a550)
 [343] count_inside_points (clipping_xy.c:158 @ cf0e) [603] ft_free_img (utils1.c:34 @ 7960) [122] matrix_mult_vec3_4x4 (matrix_mult.c:61 @ a9f0)
 [344] count_inside_points (clipping_xy.c:160 @ cf17) [589] ft_hook (main.c:139 @ 32a0) [35] matrix_mult_vec3_4x4 (matrix_mult.c:62 @ aa02)
 [345] count_inside_points (clipping_xy.c:160 @ cf58) [551] ft_isdigit (ft_isdigit.c:14 @ ea00) [61] matrix_mult_vec3_4x4 (matrix_mult.c:63 @ aa51)
 [346] count_inside_points (clipping_xy.c:158 @ cf78) [104] ft_memcpy (ft_memcpy.c:16 @ eb10) [92] matrix_mult_vec3_4x4 (matrix_mult.c:64 @ aa74)
 [347] count_inside_points (clipping_xy.c:158 @ cfaf) [199] ft_memcpy (ft_memcpy.c:20 @ eb25) [63] matrix_mult_vec3_4x4 (matrix_mult.c:65 @ aa98)
 [348] count_inside_points (clipping_xy.c:156 @ d2e4) [200] ft_memcpy (ft_memcpy.c:22 @ eb2a) [96] matrix_mult_vec3_4x4 (matrix_mult.c:66 @ aabf)
 [300] cpy_triangle_data_rasterize (draw.c:240 @ 55a8) [277] ft_memcpy (ft_memcpy.c:28 @ eb2f) [581] matrix_point_at (init_matrix.c:179 @ a2a0)
  [97] cpy_triangle_data_rasterize (draw.c:244 @ 5618) [183] ft_memcpy (ft_memcpy.c:31 @ eb68) [590] menu_handler (menu_public.c:36 @ e040)
 [120] cpy_triangle_data_rasterize (draw.c:242 @ 562f) [309] ft_memcpy (ft_memcpy.c:29 @ eb88) [411] mlx_texture_to_image (mlx_texture.c:31 @ 147e6)
 [349] cpy_triangle_data_rasterize (draw.c:244 @ 5633) [95] ft_memcpy (ft_memcpy.c:28 @ eb92) [629] mtl_len (obj_parser.c:364 @ 9300)
 [259] cross_product (vec3.c:99 @ 60f0) [99] ft_memcpy (ft_memcpy.c:29 @ ebc3) [565] my_str_cpy (get_next_line_utils.c:64 @ ff20)
 [265] cross_product (vec3.c:106 @ 60fe) [221] ft_memcpy (ft_memcpy.c:28 @ ebea) [412] my_str_cpy (get_next_line_utils.c:74 @ ff85)
 [266] cross_product (vec3.c:102 @ 610a) [278] ft_memcpy (ft_memcpy.c:29 @ ebf3) [76] my_str_cpy (get_next_line_utils.c:70 @ 10448)
 [350] cross_product (vec3.c:106 @ 6112) [141] ft_memcpy (ft_memcpy.c:29 @ ec05) [186] my_str_cpy (get_next_line_utils.c:71 @ 1046c)
 [351] cross_product (vec3.c:102 @ 611b) [222] ft_memcpy (ft_memcpy.c:29 @ ec17) [413] my_str_cpy (get_next_line_utils.c:70 @ 10470)
 [267] cross_product (vec3.c:102 @ 6131) [223] ft_memcpy (ft_memcpy.c:28 @ ec1f) [285] my_str_cpy (get_next_line_utils.c:71 @ 10473)
 [352] cross_product (vec3.c:107 @ 6145) [248] ft_memcpy (ft_memcpy.c:28 @ ec31) [228] my_str_cpy (get_next_line_utils.c:74 @ 10476)
 [353] cross_product (vec3.c:104 @ 6146) [249] ft_memcpy (ft_memcpy.c:29 @ ec3b) [229] my_str_cpy (get_next_line_utils.c:74 @ 10494)
 [456] cross_product (vec3.c:104 @ 614e) [279] ft_memcpy (ft_memcpy.c:29 @ ec4d) [286] my_str_cpy (get_next_line_utils.c:80 @ 10519)
 [457] cross_product (vec3.c:106 @ 6153) [393] ft_memcpy (ft_memcpy.c:29 @ ec5f) [615] obj_parser_count (obj_parser.c:59 @ 85b0)
 [587] cursor_hook (key_handlers.c:152 @ d920) [394] ft_memcpy (ft_memcpy.c:28 @ ec67) [616] obj_parser_fill_vertexes (obj_parser.c:118 @ 8890)
 [604] cursor_menu (menu_hooks.c:65 @ e3d0) [570] ft_powint (ft_powint.c:16 @ f910) [617] obj_parser_handle_faces (obj_parser.c:287 @ 9230)
 [593] display_digit (fps.c:84 @ 3f80) [574] ft_put_pixel_fin_index (utils1.c:161 @ 82b0) [618] obj_parser_parse_mtl_libs (obj_parser.c:494 @ 99f0)
 [594] display_fps (fps.c:136 @ 4220) [560] ft_split (ft_split.c:66 @ f4e0) [77] paethPredictor (lodepng.c:4241 @ 1bb5e)
 [588] display_fps_hook (fps.c:170 @ 4410) [555] ft_strchr (ft_strchr.c:16 @ edf0) [152] paethPredictor (lodepng.c:4244 @ 1bb77)
 [137] dot_prod_unit (vec3.c:110 @ 6170) [597] ft_strcmp (ft_strncmp.c:34 @ eef0) [109] paethPredictor (lodepng.c:4245 @ 1bb8c)
 [192] dot_prod_unit (vec3.c:111 @ 617e) [602] ft_strjoin (ft_strjoin.c:16 @ f040) [78] paethPredictor (lodepng.c:4247 @ 1bba1)
 [458] dot_prod_unit (vec3.c:112 @ 619e) [601] ft_strlcpy (ft_strlcpy.c:16 @ ed80) [128] paethPredictor (lodepng.c:4249 @ 1bbc6)
 [577] draw_mesh (draw.c:336 @ 5900) [556] ft_strlen (ft_strlen.c:16 @ ea20) [79] paethPredictor (lodepng.c:4250 @ 1bbdf)
 [210] draw_mesh (draw.c:370 @ 5ae1) [558] ft_strncmp (ft_strncmp.c:16 @ eea0) [571] parse_face_normals (obj_parser.c:207 @ 8cd0)
 [298] draw_mesh (draw.c:372 @ 5afe) [600] ft_strtrim (ft_strtrim.c:27 @ f2c0) [572] parse_face_vertex (obj_parser.c:182 @ 8bb0)
 [191] draw_mesh (draw.c:373 @ 5b13) [395] getPixelColorsRGBA8 (lodepng.c:3633 @ 1a303) [630] parse_mtl (obj_parser.c:421 @ 9480)
 [170] draw_mesh (draw.c:374 @ 5b2a) [562] get_current_file (get_next_line_utils.c:38 @ fe70) [255] peekBits (lodepng.c:562 @ 15523)
   [8] draw_mesh (draw.c:378 @ 5b41) [591] get_direction (vec3.c:337 @ 67a0) [110] peekBits (lodepng.c:564 @ 1552f)
 [459] draw_mesh (draw.c:379 @ 5c27) [624] get_fps_digit_texture (fps.c:35 @ 3cf0) [260] projection_matrix (init_matrix.c:57 @ 9fe0)
  [88] draw_mesh (draw.c:378 @ 5c32) [478] get_free_index (clipping_xy.c:36 @ d0d0) [230] projection_matrix (init_matrix.c:74 @ a024)
 [240] draw_mesh (draw.c:379 @ 5c42) [479] get_free_index (clipping_xy.c:34 @ d0e2) [84] rasterize (draw.c:251 @ 53e0)
  [16] draw_mesh (draw.c:381 @ 5c4a) [396] get_free_index (clipping_xy.c:42 @ d0ff) [414] rasterize (draw.c:251 @ 542e)
 [354] draw_mesh (draw.c:389 @ 5ce8) [563] get_next_line (get_next_line.c:69 @ f7e0) [415] rasterize (draw.c:251 @ 5449)
 [114] draw_mesh (draw.c:389 @ 5cff) [134] get_unset_last_used_index (clipping_xy.c:54 @ d108) [288] rasterize (draw.c:259 @ 5493)
 [355] draw_mesh (draw.c:416 @ 5d4a) [250] get_unset_last_used_index (clipping_xy.c:56 @ d112) [231] rasterize (draw.c:265 @ 54a9)
 [211] draw_mesh (draw.c:407 @ 5d7f) [280] get_unset_used_index (clipping_xy.c:73 @ cbcd) [416] rasterize (draw.c:264 @ 550c)
 [356] draw_mesh (draw.c:409 @ 5d87) [65] get_unset_used_index (clipping_xy.c:71 @ ccbf) [417] rasterize (draw.c:267 @ 5523)
 [301] draw_mesh (draw.c:407 @ 5d93) [47] get_unset_used_index (clipping_xy.c:69 @ ccd2) [495] rasterize (draw.c:267 @ 5535)
 [460] draw_mesh (draw.c:409 @ 5d9f) [22] get_unset_used_index (clipping_xy.c:71 @ ccdb) [320] rasterize (draw.c:270 @ 553a)
 [155] draw_mesh (draw.c:416 @ 5dab) [480] get_unset_used_index (clipping_xy.c:71 @ d370) [418] rasterize (draw.c:278 @ 5561)
 [302] draw_mesh (draw.c:419 @ 5dce) [481] get_unset_used_index (clipping_xy.c:68 @ d377) [419] rasterize (draw.c:285 @ 5592)
 [171] draw_mesh (draw.c:417 @ 5ddb) [592] handle_movement_per_frame (main.c:27 @ 2e00) [420] rasterize (draw.c:284 @ 559a)
  [39] draw_mesh (draw.c:421 @ 5df1) [599] handle_open_menu (menu.c:103 @ dce0) [321] rasterize (draw.c:286 @ 55b6)
 [357] draw_mesh (draw.c:367 @ 5e57) [281] huffmanDecodeSymbol (lodepng.c:1073 @ 160ee) [421] rasterize (draw.c:284 @ 55ca)
 [358] ensureBits25 (lodepng.c:525 @ 15175) [282] huffmanDecodeSymbol (lodepng.c:1074 @ 16102) [496] rasterize (draw.c:285 @ 55e2)
 [359] ensureBits25 (lodepng.c:526 @ 15185) [397] huffmanDecodeSymbol (lodepng.c:1075 @ 16117) [497] rasterize (draw.c:286 @ 55ea)
 [268] ensureBits25 (lodepng.c:528 @ 151a3) [162] huffmanDecodeSymbol (lodepng.c:1076 @ 16130) [136] rasterize (draw.c:286 @ 5603)
 [360] ensureBits25 (lodepng.c:529 @ 151d6) [398] huffmanDecodeSymbol (lodepng.c:1078 @ 16150) [289] rasterize (draw.c:293 @ 5648)
 [269] ensureBits25 (lodepng.c:528 @ 15212) [611] ident_mat_4x4 (init_matrix.c:97 @ a090) [322] rasterize (draw.c:293 @ 5652)
 [270] ensureBits25 (lodepng.c:530 @ 15219) [482] inflateHuffmanBlock (lodepng.c:1255 @ 1695a) [323] rasterize (draw.c:291 @ 5657)
 [461] ensureBits25 (lodepng.c:539 @ 15303) [399] inflateHuffmanBlock (lodepng.c:1260 @ 1695f) [232] rasterize (draw.c:300 @ 5683)
 [303] ensureBits32 (lodepng.c:542 @ 15306) [310] inflateHuffmanBlock (lodepng.c:1261 @ 16973) [168] rasterize (draw.c:301 @ 56d2)
 [361] ensureBits32 (lodepng.c:543 @ 15312) [311] inflateHuffmanBlock (lodepng.c:1262 @ 1698f) [256] rasterize (draw.c:304 @ 56da)
 [193] ensureBits32 (lodepng.c:544 @ 15322) [312] inflateHuffmanBlock (lodepng.c:1264 @ 1699b) [422] rasterize (draw.c:310 @ 574c)
 [304] ensureBits32 (lodepng.c:545 @ 1532e) [483] inflateHuffmanBlock (lodepng.c:1265 @ 169ca) [257] rasterize (draw.c:265 @ 5858)
 [132] ensureBits32 (lodepng.c:546 @ 15340) [484] inflateHuffmanBlock (lodepng.c:1267 @ 169e6) [498] rasterize (draw.c:326 @ 5863)
 [241] ensureBits32 (lodepng.c:547 @ 15373) [485] inflateHuffmanBlock (lodepng.c:1268 @ 169f2) [290] rasterize (draw.c:265 @ 5869)
 [362] ensureBits32 (lodepng.c:546 @ 1538e) [313] inflateHuffmanBlock (lodepng.c:1269 @ 16a26) [233] rasterize (draw.c:328 @ 5875)
 [156] ensureBits32 (lodepng.c:547 @ 15390) [400] inflateHuffmanBlock (lodepng.c:1275 @ 16a46) [291] readBits (lodepng.c:575 @ 15599)
 [462] ensureBits32 (lodepng.c:546 @ 153af) [401] inflateHuffmanBlock (lodepng.c:1279 @ 16a90) [423] readBits (lodepng.c:576 @ 155af)
 [101] ensureBits32 (lodepng.c:548 @ 153b6) [201] inflateHuffmanBlock (lodepng.c:1286 @ 16acb) [499] readBits (lodepng.c:578 @ 155c5)
  [98] ensureBits32 (lodepng.c:549 @ 153d3) [314] inflateHuffmanBlock (lodepng.c:1287 @ 16adf) [564] reading (get_next_line.c:16 @ f690)
 [305] ensureBits32 (lodepng.c:559 @ 15520) [486] inflateHuffmanBlock (lodepng.c:1292 @ 16b1c) [234] reading (get_next_line.c:17 @ f6ea)
 [578] fill_model_matrix (draw.c:175 @ 4f80) [251] inflateHuffmanBlock (lodepng.c:1295 @ 16b2b) [631] reset_camera (utils1.c:18 @ 7840)
 [606] fill_slider (menu.c:73 @ dc00) [315] inflateHuffmanBlock (lodepng.c:1298 @ 16b49) [632] reset_pixel_buffer (utils1.c:42 @ 79a0)
 [463] fill_slider (menu.c:91 @ dd8d) [252] inflateHuffmanBlock (lodepng.c:1299 @ 16b67) [425] reset_pixel_buffer (utils1.c:57 @ 79fb)
 [464] fill_slider (menu.c:90 @ dd8f) [487] inflateHuffmanBlock (lodepng.c:1301 @ 16b70) [1] reset_pixel_buffer_main (main.c:106 @ 3367)
 [363] fill_slider (menu.c:88 @ dd9c) [488] inflateHuffmanBlock (lodepng.c:1305 @ 16b8e) [235] reset_pixel_buffer_main (main.c:104 @ 33df)
 [364] fill_slider (menu.c:96 @ ddcd) [402] inflateHuffmanBlock (lodepng.c:1312 @ 16bff) [500] reverseBits (lodepng.c:581 @ 155c7)
 [365] fill_slider (menu.c:95 @ ddcf) [489] inflateHuffmanBlock (lodepng.c:1314 @ 16c43) [582] rot_matx_4x4 (init_matrix.c:117 @ a0e0)
 [575] fill_triangle_color (fill_triangle2.c:69 @ b610) [202] inflateHuffmanBlock (lodepng.c:1315 @ 16c4f) [583] rot_maty_4x4 (init_matrix.c:137 @ a170)
 [366] fill_triangle_color (fill_triangle2.c:110 @ b79c) [184] inflateHuffmanBlock (lodepng.c:1314 @ 16c8d) [584] rot_matz_4x4 (init_matrix.c:157 @ a220)
 [367] fill_triangle_color (fill_triangle2.c:110 @ b7b3) [403] inflateHuffmanBlock (lodepng.c:1318 @ 16c9e) [585] scale_matrix (init_matrix.c:37 @ 9f50)
 [368] fill_triangle_color (fill_triangle2.c:130 @ b831) [185] inflateHuffmanBlock (lodepng.c:1325 @ 16cfd) [426] scale_to_screen (draw.c:162 @ 56a5)
 [465] fill_triangle_color (fill_triangle2.c:134 @ b850) [490] inflateHuffmanBlock (lodepng.c:1333 @ 16d6b) [427] sort_buffer (get_next_line_utils.c:92 @ 102a3)
